id,name,origin,uc_id,uc_file,uc_date,uc_origin,uc_source_url,uc_repo,uc_ai_model,uc_temperature,uc_top_p,uc_title,uc_actors,uc_num_of_steps,uc_num_of_alt_scenarions,uc_num_of_err_scenarions,seq_id,seq_file,seq_date,seq_origin,seq_source_url,seq_repo,seq_ai_model,seq_temperature,seq_top_p,seq_actors,seq_num_of_participats,seq_title,seq_num_of_alt,seq_num_of_opt,seq_num_of_loop
1858,Identifiers_Association,semi-synthetic,1684,uc_gen\01684_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Register Chequing Account,1,10,0,0,211,seq\00211_seq.puml,2020-03-27,github,https://raw.githubusercontent.com/jgeewax/mojaloop-pisp/48464c112a4f8585754892b67d3fbd9a12f709aa/identifiers-assoc.puml,jgeewax/mojaloop-pisp,,0,0,1,6,Identifiers_Association,0,0,0
1859,Identifiers_Association,semi-synthetic,1685,uc_gen\01685_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Register Chequing Account,1,10,0,0,211,seq\00211_seq.puml,2020-03-27,github,https://raw.githubusercontent.com/jgeewax/mojaloop-pisp/48464c112a4f8585754892b67d3fbd9a12f709aa/identifiers-assoc.puml,jgeewax/mojaloop-pisp,,0,0,1,6,Identifiers_Association,0,0,0
1860,Identifiers_Association,semi-synthetic,1686,uc_gen\01686_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Register Chequing Account,6,9,0,0,211,seq\00211_seq.puml,2020-03-27,github,https://raw.githubusercontent.com/jgeewax/mojaloop-pisp/48464c112a4f8585754892b67d3fbd9a12f709aa/identifiers-assoc.puml,jgeewax/mojaloop-pisp,,0,0,1,6,Identifiers_Association,0,0,0
1861,Identifiers_Association,semi-synthetic,1687,uc_gen\01687_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Register Chequing Account,1,7,0,0,211,seq\00211_seq.puml,2020-03-27,github,https://raw.githubusercontent.com/jgeewax/mojaloop-pisp/48464c112a4f8585754892b67d3fbd9a12f709aa/identifiers-assoc.puml,jgeewax/mojaloop-pisp,,0,0,1,6,Identifiers_Association,0,0,0
1862,Identifiers_Association,semi-synthetic,1688,uc_gen\01688_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Register Chequing Account with PISP,1,11,0,0,211,seq\00211_seq.puml,2020-03-27,github,https://raw.githubusercontent.com/jgeewax/mojaloop-pisp/48464c112a4f8585754892b67d3fbd9a12f709aa/identifiers-assoc.puml,jgeewax/mojaloop-pisp,,0,0,1,6,Identifiers_Association,0,0,0
1863,Identifiers_Association,semi-synthetic,1689,uc_gen\01689_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Register Chequing Account,1,9,0,0,211,seq\00211_seq.puml,2020-03-27,github,https://raw.githubusercontent.com/jgeewax/mojaloop-pisp/48464c112a4f8585754892b67d3fbd9a12f709aa/identifiers-assoc.puml,jgeewax/mojaloop-pisp,,0,0,1,6,Identifiers_Association,0,0,0
1864,Identifiers_Association,semi-synthetic,1690,uc_gen\01690_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Account Linking with the PISP App,6,7,0,0,211,seq\00211_seq.puml,2020-03-27,github,https://raw.githubusercontent.com/jgeewax/mojaloop-pisp/48464c112a4f8585754892b67d3fbd9a12f709aa/identifiers-assoc.puml,jgeewax/mojaloop-pisp,,0,0,1,6,Identifiers_Association,0,0,0
1865,Identifiers_Association,semi-synthetic,1691,uc_gen\01691_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Account Linking Process,1,8,0,0,211,seq\00211_seq.puml,2020-03-27,github,https://raw.githubusercontent.com/jgeewax/mojaloop-pisp/48464c112a4f8585754892b67d3fbd9a12f709aa/identifiers-assoc.puml,jgeewax/mojaloop-pisp,,0,0,1,6,Identifiers_Association,0,0,0
1866,Interact with Http Server,semi-synthetic,1692,uc_gen\01692_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Interact with Http Server,5,10,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1867,Interact with Http Server,semi-synthetic,1693,uc_gen\01693_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Interact with Http Server,1,10,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1868,Interact with Http Server,semi-synthetic,1694,uc_gen\01694_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Interact with Http Server,1,10,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1869,Interact with Http Server,semi-synthetic,1695,uc_gen\01695_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Interact with Http Server,1,10,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1870,User interacts with HTTP Server,semi-synthetic,1696,uc_gen\01696_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,User interacts with HTTP Server,1,10,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1871,Handle User Request,semi-synthetic,1697,uc_gen\01697_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Handle User Request,1,9,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1872,User makes request to HttpServer,semi-synthetic,1698,uc_gen\01698_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,User makes request to HttpServer,1,10,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1873,User interacts with HttpServer,semi-synthetic,1699,uc_gen\01699_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,User interacts with HttpServer,1,10,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1874,User interacts with HttpServer to handle client requests,semi-synthetic,1700,uc_gen\01700_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,User interacts with HttpServer to handle client requests,6,11,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1875,Handle HTTP Request,semi-synthetic,1701,uc_gen\01701_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Handle HTTP Request,6,10,0,0,212,seq\00212_seq.puml,2024-06-14,github,https://raw.githubusercontent.com/korban2u/Serveur_Web_Configuration/18791a2481da796180974e5a5ba5c875d060ee51/DIAG/Initialisation_et_demarrage_serveur.puml,korban2u/Serveur_Web_Configuration,,0,0,1,6,,0,0,0
1876,Create New Type of Test,semi-synthetic,1702,uc_gen\01702_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Create New Type of Test,10,8,0,0,213,seq\00213_seq.puml,2024-04-02,github,https://raw.githubusercontent.com/EduMiTo/LAPR2/234155503341abfc77521ed84a92964377538b20/docs/SprintD/US9_CreateTestType/SD2.puml,EduMiTo/LAPR2,,0,0,1,10,,0,0,0
1877,Create New Type of Test,semi-synthetic,1703,uc_gen\01703_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Create New Type of Test,10,12,0,0,213,seq\00213_seq.puml,2024-04-02,github,https://raw.githubusercontent.com/EduMiTo/LAPR2/234155503341abfc77521ed84a92964377538b20/docs/SprintD/US9_CreateTestType/SD2.puml,EduMiTo/LAPR2,,0,0,1,10,,0,0,0
1878,Create New Type of Test,semi-synthetic,1704,uc_gen\01704_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Create New Type of Test,10,10,0,0,213,seq\00213_seq.puml,2024-04-02,github,https://raw.githubusercontent.com/EduMiTo/LAPR2/234155503341abfc77521ed84a92964377538b20/docs/SprintD/US9_CreateTestType/SD2.puml,EduMiTo/LAPR2,,0,0,1,10,,0,0,0
1879,Create New Type of Test,semi-synthetic,1705,uc_gen\01705_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Create New Type of Test,1,9,0,0,213,seq\00213_seq.puml,2024-04-02,github,https://raw.githubusercontent.com/EduMiTo/LAPR2/234155503341abfc77521ed84a92964377538b20/docs/SprintD/US9_CreateTestType/SD2.puml,EduMiTo/LAPR2,,0,0,1,10,,0,0,0
1880,Create New Type of Test,semi-synthetic,1706,uc_gen\01706_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Create New Type of Test,10,10,0,0,213,seq\00213_seq.puml,2024-04-02,github,https://raw.githubusercontent.com/EduMiTo/LAPR2/234155503341abfc77521ed84a92964377538b20/docs/SprintD/US9_CreateTestType/SD2.puml,EduMiTo/LAPR2,,0,0,1,10,,0,0,0
1881,Creating a new type of test,semi-synthetic,1707,uc_gen\01707_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Creating a new type of test,1,23,0,0,213,seq\00213_seq.puml,2024-04-02,github,https://raw.githubusercontent.com/EduMiTo/LAPR2/234155503341abfc77521ed84a92964377538b20/docs/SprintD/US9_CreateTestType/SD2.puml,EduMiTo/LAPR2,,0,0,1,10,,0,0,0
1882,Create New Type of Test,semi-synthetic,1708,uc_gen\01708_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Create New Type of Test,10,12,0,0,213,seq\00213_seq.puml,2024-04-02,github,https://raw.githubusercontent.com/EduMiTo/LAPR2/234155503341abfc77521ed84a92964377538b20/docs/SprintD/US9_CreateTestType/SD2.puml,EduMiTo/LAPR2,,0,0,1,10,,0,0,0
1883,Creating a New Type of Test,semi-synthetic,1709,uc_gen\01709_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Creating a New Type of Test,10,13,0,0,213,seq\00213_seq.puml,2024-04-02,github,https://raw.githubusercontent.com/EduMiTo/LAPR2/234155503341abfc77521ed84a92964377538b20/docs/SprintD/US9_CreateTestType/SD2.puml,EduMiTo/LAPR2,,0,0,1,10,,0,0,0
1884,Agent Recovery Process,semi-synthetic,1710,uc_gen\01710_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Agent Recovery Process,1,2,0,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1885,Agent Recovery and Policy Registry Update,semi-synthetic,1711,uc_gen\01711_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Agent Recovery and Policy Registry Update,6,11,0,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1886,Agent Recovery and Policy Registry Update,semi-synthetic,1712,uc_gen\01712_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Agent Recovery and Policy Registry Update,2,8,1,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1887,Agent Recovery and Policy Registry Update,semi-synthetic,1713,uc_gen\01713_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Agent Recovery and Policy Registry Update,6,12,0,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1888,Agent Recovery,semi-synthetic,1714,uc_gen\01714_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Agent Recovery,2,2,0,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1889,Agent Recovery,semi-synthetic,1715,uc_gen\01715_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Agent Recovery,1,10,0,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1890,Mixed Agent Agent Recovery and Claim Revocation,semi-synthetic,1716,uc_gen\01716_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Mixed Agent Agent Recovery and Claim Revocation,4,3,1,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1891,Alice recovers agent policy registry,semi-synthetic,1717,uc_gen\01717_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Alice recovers agent policy registry,6,12,0,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1892,Agent Recovery and Policy Registry Update,semi-synthetic,1718,uc_gen\01718_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Agent Recovery and Policy Registry Update,2,2,0,0,214,seq\00214_seq.puml,2021-12-03,github,https://raw.githubusercontent.com/sunminky/SimpleAsset/97a0ecea00f35e9661a30c696f5f2aa15a6d672f/indy-sdk/docs/design/005-dkms/puml/recover-agent-policy-registry.puml,sunminky/SimpleAsset,,0,0,1,6,,0,0,0
1893,Customer Gives Comment on a Dish,semi-synthetic,1719,uc_gen\01719_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Customer Gives Comment on a Dish,1,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1894,Customer Gives Comment on a Dish,semi-synthetic,1720,uc_gen\01720_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Customer Gives Comment on a Dish,1,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1895,Customer Gives Comment on a Dish,semi-synthetic,1721,uc_gen\01721_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Customer Gives Comment on a Dish,1,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1896,Customer Gives Comment on a Dish,semi-synthetic,1722,uc_gen\01722_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Customer Gives Comment on a Dish,1,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1897,Customer Gives Comment on a Dish,semi-synthetic,1723,uc_gen\01723_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Customer Gives Comment on a Dish,1,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1898,Customer Gives Comment on a Dish,semi-synthetic,1724,uc_gen\01724_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Customer Gives Comment on a Dish,1,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1899,Customer Gives Comment on a Dish,semi-synthetic,1725,uc_gen\01725_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Customer Gives Comment on a Dish,1,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1900,Customer Gives Comment on a Dish,semi-synthetic,1726,uc_gen\01726_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Customer Gives Comment on a Dish,4,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1901,Customer Gives Comment on a Dish,semi-synthetic,1727,uc_gen\01727_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Customer Gives Comment on a Dish,4,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1902,Customer Gives Comment on a Dish,semi-synthetic,1728,uc_gen\01728_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Customer Gives Comment on a Dish,1,18,0,0,215,seq\00215_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1838_Restaurant_Management_System_65.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
1903,Retrieve Min-Max Winners,semi-synthetic,1729,uc_gen\01729_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Retrieve Min-Max Winners,1,11,0,0,216,seq\00216_seq.puml,2024-12-03,github,https://raw.githubusercontent.com/ViniciusVonAhn/golden-raspberry-awards/b6fefccdaeb0aeb2e5a5fd8f2fb1deb125c425f5/diagram.puml,ViniciusVonAhn/golden-raspberry-awards,,0,0,2,9,,0,0,0
1904,Retrieve Min and Max Winners,semi-synthetic,1730,uc_gen\01730_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Retrieve Min and Max Winners,1,12,0,0,216,seq\00216_seq.puml,2024-12-03,github,https://raw.githubusercontent.com/ViniciusVonAhn/golden-raspberry-awards/b6fefccdaeb0aeb2e5a5fd8f2fb1deb125c425f5/diagram.puml,ViniciusVonAhn/golden-raspberry-awards,,0,0,2,9,,0,0,0
1905,Retrieve Minimum and Maximum Winners,semi-synthetic,1731,uc_gen\01731_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Retrieve Minimum and Maximum Winners,2,14,0,0,216,seq\00216_seq.puml,2024-12-03,github,https://raw.githubusercontent.com/ViniciusVonAhn/golden-raspberry-awards/b6fefccdaeb0aeb2e5a5fd8f2fb1deb125c425f5/diagram.puml,ViniciusVonAhn/golden-raspberry-awards,,0,0,2,9,,0,0,0
1906,Retrieve Min and Max Winners,semi-synthetic,1732,uc_gen\01732_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Retrieve Min and Max Winners,1,14,0,0,216,seq\00216_seq.puml,2024-12-03,github,https://raw.githubusercontent.com/ViniciusVonAhn/golden-raspberry-awards/b6fefccdaeb0aeb2e5a5fd8f2fb1deb125c425f5/diagram.puml,ViniciusVonAhn/golden-raspberry-awards,,0,0,2,9,,0,0,0
1907,Retrieve Min and Max Winners,semi-synthetic,1733,uc_gen\01733_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Retrieve Min and Max Winners,1,10,0,0,216,seq\00216_seq.puml,2024-12-03,github,https://raw.githubusercontent.com/ViniciusVonAhn/golden-raspberry-awards/b6fefccdaeb0aeb2e5a5fd8f2fb1deb125c425f5/diagram.puml,ViniciusVonAhn/golden-raspberry-awards,,0,0,2,9,,0,0,0
1908,Retrieve producer winners,semi-synthetic,1734,uc_gen\01734_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Retrieve producer winners,9,17,0,0,216,seq\00216_seq.puml,2024-12-03,github,https://raw.githubusercontent.com/ViniciusVonAhn/golden-raspberry-awards/b6fefccdaeb0aeb2e5a5fd8f2fb1deb125c425f5/diagram.puml,ViniciusVonAhn/golden-raspberry-awards,,0,0,2,9,,0,0,0
1909,Retrieve Producer Winners,semi-synthetic,1735,uc_gen\01735_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Retrieve Producer Winners,2,19,0,0,216,seq\00216_seq.puml,2024-12-03,github,https://raw.githubusercontent.com/ViniciusVonAhn/golden-raspberry-awards/b6fefccdaeb0aeb2e5a5fd8f2fb1deb125c425f5/diagram.puml,ViniciusVonAhn/golden-raspberry-awards,,0,0,2,9,,0,0,0
1910,Retrieve producers with minimum and maximum winners,semi-synthetic,1736,uc_gen\01736_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Retrieve producers with minimum and maximum winners,1,12,0,0,216,seq\00216_seq.puml,2024-12-03,github,https://raw.githubusercontent.com/ViniciusVonAhn/golden-raspberry-awards/b6fefccdaeb0aeb2e5a5fd8f2fb1deb125c425f5/diagram.puml,ViniciusVonAhn/golden-raspberry-awards,,0,0,2,9,,0,0,0
1911,Alterar dados de utente,semi-synthetic,1737,uc_gen\01737_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Alterar dados de utente,2,4,0,0,217,seq\00217_seq.puml,,github,https://raw.githubusercontent.com/Mgf22/ISEP_LAPR5_2023/4de129e78e96181fb45c2081d296e65e599e2bda/docs/use_cases/Sprint%20C/UC100/Nivel%201/vp1.puml,Mgf22/ISEP_LAPR5_2023,,0,0,3,2,,1,0,0
1912,Alterar dados de utente,semi-synthetic,1738,uc_gen\01738_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Alterar dados de utente,2,5,0,0,217,seq\00217_seq.puml,,github,https://raw.githubusercontent.com/Mgf22/ISEP_LAPR5_2023/4de129e78e96181fb45c2081d296e65e599e2bda/docs/use_cases/Sprint%20C/UC100/Nivel%201/vp1.puml,Mgf22/ISEP_LAPR5_2023,,0,0,3,2,,1,0,0
