id,file,date,origin,source_url,repo,ai_model,temperature,top_p,title,actors,num_of_steps,num_of_alt_scenarions,num_of_err_scenarions
2679,uc_gen\02679_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Get Chat List,1,4,0,0
2680,uc_gen\02680_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Chat List Retrieval,1,4,0,0
2681,uc_gen\02681_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Get Chat List,1,4,0,0
2682,uc_gen\02682_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,View Chat List,1,4,0,0
2683,uc_gen\02683_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Get Chat List,1,4,0,0
2684,uc_gen\02684_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Get Chat List,1,4,0,0
2685,uc_gen\02685_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Sent a GET with JWT request to get chat list,1,4,0,0
2686,uc_gen\02686_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Resolve Domain Name,4,6,0,0
2687,uc_gen\02687_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,DNS Resolution,4,6,0,0
2688,uc_gen\02688_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Resolve Domain Name IP,4,4,0,0
2689,uc_gen\02689_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Resolve Domain Name,4,6,0,0
2690,uc_gen\02690_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Resolve Domain Name to IP,4,7,0,0
2691,uc_gen\02691_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Resolve Domain Name,4,6,0,0
2692,uc_gen\02692_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Resolve Domain Name to IP,1,7,0,0
2693,uc_gen\02693_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Resolve DNS for a Domain Name,4,6,0,0
2694,uc_gen\02694_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Acquire Place,4,15,0,0
2695,uc_gen\02695_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Acquire Place,4,14,0,0
2696,uc_gen\02696_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Acquire Place,4,13,0,0
2697,uc_gen\02697_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Acquire Place,4,14,0,0
2698,uc_gen\02698_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Acquire Place,4,14,0,0
2699,uc_gen\02699_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Acquire Place,4,14,0,0
2700,uc_gen\02700_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Acquiring a Place,3,9,0,0
2701,uc_gen\02701_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Acquire Labgrid Place,5,14,0,0
2702,uc_gen\02702_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Deposit Dataset,5,12,0,0
2703,uc_gen\02703_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Deposit Dataset,5,14,0,0
2704,uc_gen\02704_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Deposit Dataset,5,14,0,0
2705,uc_gen\02705_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Deposit Dataset,5,12,0,0
2706,uc_gen\02706_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Deposit Dataset,5,13,0,0
2707,uc_gen\02707_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Dataset Deposit,5,13,0,0
2708,uc_gen\02708_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Deposit Dataset,5,13,0,0
2709,uc_gen\02709_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Dataset Deposit,4,13,0,0
2710,uc_gen\02710_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Fault Management Provisioning,3,12,0,0
2711,uc_gen\02711_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Fault Management Provisioning,2,22,0,0
2712,uc_gen\02712_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Fault Management Provisioning,3,26,0,0
2713,uc_gen\02713_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Provisioning Fault Management Job and Report,3,14,0,0
2714,uc_gen\02714_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,FM Provisioning,3,26,0,0
2715,uc_gen\02715_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Fault Management Provisioning,3,16,0,0
2716,uc_gen\02716_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Fault Management Provisioning,2,13,0,0
2717,uc_gen\02717_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Perform Fault Management Provisioning,3,25,0,0
2718,uc_gen\02718_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,FM Provisioning Use Case,1,17,0,0
2719,uc_gen\02719_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Provision Fault Management Job and Report,1,12,0,0
2720,uc_gen\02720_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Transmit Telemetry,1,1,0,0
2721,uc_gen\02721_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Transmit Telemetry,1,1,0,0
2722,uc_gen\02722_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Transmit Telemetry,1,1,0,0
2723,uc_gen\02723_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Transmit Telemetry,1,1,0,0
2724,uc_gen\02724_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Transmit Telemetry,1,1,0,0
2725,uc_gen\02725_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Transmit Telemetry,1,1,0,0
2726,uc_gen\02726_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Transmit Telemetry,1,1,0,0
2727,uc_gen\02727_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Transmit Telemetry,1,1,0,0
2728,uc_gen\02728_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Transmit Telemetry to Service Stack,1,1,0,0
2729,uc_gen\02729_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Publish Data Package Preview,5,6,0,0
2730,uc_gen\02730_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Publish Data Package Preview,5,6,0,0
2731,uc_gen\02731_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Generate Data Package Preview,5,8,0,0
2732,uc_gen\02732_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Publish Data Package Preview,5,6,0,0
2733,uc_gen\02733_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Publishing Data Package,5,4,0,0
2734,uc_gen\02734_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Generate Data Package Preview,5,5,0,0
2735,uc_gen\02735_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,View Data Package Preview,5,6,0,0
2736,uc_gen\02736_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Preview Data Package,5,5,0,0
2737,uc_gen\02737_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Generate Preview for Data Package,5,4,0,0
2738,uc_gen\02738_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Run Transaction Endpoint,1,7,0,0
2739,uc_gen\02739_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Run Transaction Endpoint,1,7,0,0
2740,uc_gen\02740_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Run Transaction Endpoint,1,7,0,0
2741,uc_gen\02741_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Run Transaction Endpoint,1,7,0,0
2742,uc_gen\02742_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Run Transaction Endpoint,1,6,0,0
2743,uc_gen\02743_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Run Transaction Endpoint,1,7,0,0
2744,uc_gen\02744_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Run Transaction Endpoint,1,5,0,0
2745,uc_gen\02745_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Run Transaction Endpoint,1,6,0,0
2746,uc_gen\02746_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Run Transaction Endpoint,1,6,0,0
2747,uc_gen\02747_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Manage Applications,1,3,0,0
2748,uc_gen\02748_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Manage Applications,1,3,0,0
2749,uc_gen\02749_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Manage Applications,1,3,0,0
2750,uc_gen\02750_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Manage Applications,1,5,0,0
2751,uc_gen\02751_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Manage Applications,1,3,0,0
2752,uc_gen\02752_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Applications,1,4,0,0
2753,uc_gen\02753_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Manage Applications,1,3,0,0
2754,uc_gen\02754_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Manage Applications,1,4,0,0
2755,uc_gen\02755_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Manage Applications,1,3,0,0
2756,uc_gen\02756_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Create Building,2,4,0,0
2757,uc_gen\02757_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Criar Edifício,2,4,0,0
2758,uc_gen\02758_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Criar Edificio,2,4,0,0
2759,uc_gen\02759_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Create Operation Request,1,13,0,0
2760,uc_gen\02760_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Create Operation Request,1,12,1,0
2761,uc_gen\02761_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Creating Operation Request,1,11,0,1
2762,uc_gen\02762_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Doctor Creating Operation Request,1,11,1,0
2763,uc_gen\02763_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Create Operation Request,1,12,1,0
2764,uc_gen\02764_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Creating Operation Request,1,12,0,1
2765,uc_gen\02765_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Create Operation Request,1,11,1,0
2766,uc_gen\02766_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Destroy Workload,1,3,0,0
2767,uc_gen\02767_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Destroy Workload,1,3,0,0
2768,uc_gen\02768_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Destroy Workload,1,2,0,0
2769,uc_gen\02769_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Destroy Workload,1,3,0,0
2770,uc_gen\02770_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Destroy Workload,1,3,0,0
2771,uc_gen\02771_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Destroy Workload,1,3,0,0
2772,uc_gen\02772_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Destroy Workload,1,3,0,0
2773,uc_gen\02773_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Destroy Workload,1,3,0,0
2774,uc_gen\02774_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Destroy Workload,1,2,0,0
2775,uc_gen\02775_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,View Customers List,1,14,0,0
2776,uc_gen\02776_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,View List of Customers,7,14,0,0
2777,uc_gen\02777_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,View Customers List,7,14,0,0
2778,uc_gen\02778_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,View Customers List,7,15,0,0
2779,uc_gen\02779_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,View List of Customers,7,14,0,0
2780,uc_gen\02780_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,View Customers List,1,13,0,0
2781,uc_gen\02781_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,View List of Customers,1,13,0,0
2782,uc_gen\02782_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Display List of Customers,1,15,0,0
2783,uc_gen\02783_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,View List of Customers,1,13,0,0
2784,uc_gen\02784_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,View Ordered List of Candidates,1,21,0,0
2785,uc_gen\02785_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,View Ordered List of Candidates,1,12,0,0
2786,uc_gen\02786_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,View List of Candidates Ordered by Interview Points,1,17,0,0
2787,uc_gen\02787_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,View Ordered List of Candidates,1,12,0,0
2788,uc_gen\02788_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,View Ordered Candidates List,1,22,0,0
2789,uc_gen\02789_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,View Ordered List of Candidates,1,10,0,0
2790,uc_gen\02790_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,View Ordered Candidates List,1,8,0,0
2791,uc_gen\02791_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,View Ordered List of Candidates,1,12,0,0
2792,uc_gen\02792_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,View Ordered List of Candidates by Interview Points,1,4,0,0
2793,uc_gen\02793_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,View Ordered List of Candidates,1,4,0,0
2794,uc_gen\02794_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Manage-Service,1,4,0,0
2795,uc_gen\02795_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Manage Service,1,4,0,0
2796,uc_gen\02796_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Manage Service,1,4,0,0
2797,uc_gen\02797_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Manage Service,1,4,0,0
2798,uc_gen\02798_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Manage-Service,1,4,0,0
2799,uc_gen\02799_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Service,1,4,0,0
2800,uc_gen\02800_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Manage Service,1,4,0,0
2801,uc_gen\02801_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Manage-Service,1,4,0,0
2802,uc_gen\02802_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Manage Service,1,4,0,0
2803,uc_gen\02803_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Execute Security Scan Job,11,14,0,0
2804,uc_gen\02804_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Trigger Analyzer Asynchronous,8,6,0,0
2805,uc_gen\02805_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Execute Security Scan Job,11,10,0,0
2806,uc_gen\02806_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Trigger Analyzer Asynchronous,8,7,0,0
2807,uc_gen\02807_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Run Security Product XYZ Job with Analyzer Integration,9,12,0,0
2808,uc_gen\02808_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Trigger Analyzer Asynchronous,8,6,0,0
2809,uc_gen\02809_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Trigger Analyzer Asynchronous,10,9,0,0
2810,uc_gen\02810_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Job Creation and Preparation,4,6,0,0
2811,uc_gen\02811_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Performing Security Scan,14,24,0,0
2812,uc_gen\02812_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Retrieve Medical Conditions,5,10,0,0
2813,uc_gen\02813_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Retrieve Medical Conditions,5,10,0,0
2814,uc_gen\02814_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Get Medical Condition Information,4,9,0,0
2815,uc_gen\02815_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Retrieve Medical Conditions,5,10,0,0
2816,uc_gen\02816_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Retrieve Medical Conditions,5,10,0,0
2817,uc_gen\02817_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Access Public Repositories,9,5,1,0
2818,uc_gen\02818_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Calculate Total Charge and Frequent Renter Points,1,3,1,0
2819,uc_gen\02819_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Calculate Customer Statement,1,3,2,0
2820,uc_gen\02820_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Calculate Statement,1,7,0,0
2821,uc_gen\02821_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Calculate Total Charge and Frequent Renter Points,1,3,1,1
2822,uc_gen\02822_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Calculate total charge and frequent renter points,5,7,0,0
2823,uc_gen\02823_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Rental Charge Calculation,1,3,1,0
2824,uc_gen\02824_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Calculate Total Charge and Frequent Renter Points,1,9,0,0
2825,uc_gen\02825_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Editing Project,3,4,0,0
2826,uc_gen\02826_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Editing Project,3,4,0,0
2827,uc_gen\02827_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Request Editing Project,3,4,0,0
2828,uc_gen\02828_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Editing Project,3,4,0,0
2829,uc_gen\02829_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Edit existing project,3,2,0,0
2830,uc_gen\02830_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Editing Project,3,3,0,0
2831,uc_gen\02831_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Edit Project Request,3,4,0,0
2832,uc_gen\02832_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Editing Project,3,4,0,0
2833,uc_gen\02833_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Editing Project Use Case,3,4,0,0
2834,uc_gen\02834_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Manage Email Notifications,5,10,0,0
2835,uc_gen\02835_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Manage Summit Attendees,5,10,0,0
2836,uc_gen\02836_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Manage Summit Attendees,1,9,0,0
2837,uc_gen\02837_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Manage Summit Attendees,5,11,0,0
2838,uc_gen\02838_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Send Email Notifications to Attendees,5,13,0,0
2839,uc_gen\02839_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Email Notifications for Summit Attendees,5,10,0,0
2840,uc_gen\02840_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Manage Email Communication,4,10,0,0
2841,uc_gen\02841_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Manage Email Notifications,5,10,0,0
2842,uc_gen\02842_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Manage Summit Attendees Email Notifications,1,10,0,0
2843,uc_gen\02843_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Send Email to Attendees List,1,9,0,0
2844,uc_gen\02844_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,User views clustered requirements,1,5,0,0
2845,uc_gen\02845_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Generate Clusters from Requirements,6,10,0,0
2846,uc_gen\02846_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Generate Requirements Clusters,6,7,0,0
2847,uc_gen\02847_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Generate Clusters from Requirements,6,10,0,0
2848,uc_gen\02848_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Generate Cluster Visualization,1,5,0,0
2849,uc_gen\02849_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Generate Clusters from Requirements,6,7,0,0
2850,uc_gen\02850_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Cluster Requirement Embeddings,6,5,0,0
2851,uc_gen\02851_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Generate Embeddings and Visualize Clusters,6,10,0,0
2852,uc_gen\02852_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Generate scatter plot for embedding clusters,1,7,0,0
2853,uc_gen\02853_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Generate Clusters and Visualize Results,6,6,0,0
2854,uc_gen\02854_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Manage Data,8,16,0,0
2855,uc_gen\02855_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Manage Data,7,16,0,0
2856,uc_gen\02856_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,"Create, Read, Update data via API",8,17,0,0
2857,uc_gen\02857_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Manage Data,7,17,0,0
2858,uc_gen\02858_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Perform CRUD operation,8,14,0,0
2859,uc_gen\02859_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Entity,7,17,0,0
2860,uc_gen\02860_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,"Interact with API to Create, Read, or Update Information",5,16,0,0
2861,uc_gen\02861_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Manage Data,7,16,0,0
2862,uc_gen\02862_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Manage User Profile,8,12,0,0
2863,uc_gen\02863_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Make a Phone Call,3,7,0,0
