id,file,date,origin,source_url,repo,ai_model,temperature,top_p,actors,num_of_participats,title,num_of_alt,num_of_opt,num_of_loop
301,seq\00301_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1409_rdadmp_76.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
302,seq\00302_seq.puml,2022-04-01,github,https://raw.githubusercontent.com/hyperledger-cacti/cacti/096264f89e5e45568de71fd20484590796be2bbb/packages/cactus-plugin-keychain-aws-sm/docs/architecture/has-keychain-entry-endpoint.puml,hyperledger-cacti/cacti,,0,0,1,4,Hyperledger Cactus\nSequence Diagram\nHas Keychain Entry Endpoint,0,0,0
303,seq\00303_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0624_duraspace_93.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
304,seq\00304_seq.puml,2023-06-30,github,https://raw.githubusercontent.com/NicolePer/MoneyMinder/f3bd69b8fe3b21ae8441f24fa460def6b5823c0b/res/sequence-diagrams/src/display-transactions-charts.puml,NicolePer/MoneyMinder,,0,0,1,5,,0,0,0
305,seq\00305_seq.puml,2025-04-22,github,https://raw.githubusercontent.com/AndreasLindeborg/student-portal/5352b9f85a7c3028784a76584ec733bdefcb9885/docs/sequence_diagram.puml,AndreasLindeborg/student-portal,,0,0,1,9,,0,0,0
306,seq\00306_seq.puml,,github,https://raw.githubusercontent.com/Waarrez/Blog-PHP-Projet-Openclassrooms/373ea9b92018a439f02e61a94ecf4fc0d3c6a77c/diagrammes/diagrammes%20de%20s%C3%A9quences/comment_s%C3%A9quence.puml,Waarrez/Blog-PHP-Projet-Openclassrooms,,0,0,1,7,,1,0,0
307,seq\00307_seq.puml,2024-10-02,github,https://raw.githubusercontent.com/Alenfox41/Plant/c67e881d21244ede567c574c0d15dd0cc86a976d/planttest.puml,Alenfox41/Plant,,0,0,0,7,CreateCallBack,0,0,0
308,seq\00308_seq.puml,2024-10-27,github,https://raw.githubusercontent.com/aka1ha2n3e/project00/8f1e9107eaef0522bc298ea8f324891e13793512/uml/Sqc_ErrorHandling.puml,aka1ha2n3e/project00,,0,0,1,6,,1,0,0
309,seq\00309_seq.puml,2025-01-15,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Interlude-SDK/fdb646323f7f35ed758c72cc2bfa9edab3597c62/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Interlude-SDK,,0,0,1,3,,0,0,0
310,seq\00310_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1410_rdadmp_77.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
311,seq\00311_seq.puml,2024-10-26,github,https://raw.githubusercontent.com/Fiordalisi/stockplus/fdf5bce8503d52cf9cd9f7669217a92e7475ed39/src/docs/use_cases/cargar_categoria.puml,Fiordalisi/stockplus,,0,0,1,4,,0,0,0
312,seq\00312_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1368_rdadmp_35.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
313,seq\00313_seq.puml,2024-08-29,github,https://raw.githubusercontent.com/baonguyen2310/BTC1/b4af5f73a3bbd6b13ec3c9c34584945e14567ed1/docs/_site/images/library_system.puml,baonguyen2310/BTC1,,0,0,1,3,,0,0,0
314,seq\00314_seq.puml,2023-12-05,github,https://raw.githubusercontent.com/NunoTeixeiraMota/ProjetoIntegrador24-ISEP/46584732c0314cda2134ade0e8d67c5869e8545f/docs/Sprint%20B/1201806/US1190/lvl2.puml,NunoTeixeiraMota/ProjetoIntegrador24-ISEP,,0,0,1,10,,0,0,0
315,seq\00315_seq.puml,2024-07-25,github,https://raw.githubusercontent.com/7osssam/QT-Banking-System-Server/fd20082e9bd38afb5980c828b9111d0deec5fe67/docs/diagrams/sequence-diagrams/Modules/system_sequence_diagram.puml,7osssam/QT-Banking-System-Server,,0,0,2,19,,12,0,0
316,seq\00316_seq.puml,2024-12-14,github,https://raw.githubusercontent.com/anderj14/inventory-multitenant/3a795c010dc12254da2695fc42102e7f2d51ed32/diagrams/authentication.puml,anderj14/inventory-multitenant,,0,0,1,6,,1,0,0
317,seq\00317_seq.puml,2023-06-02,github,https://raw.githubusercontent.com/adlighozian/go-ecommerce/e409ec4afeb8bd512bd4c3816b4bb06cbd80b75c/docs/register.puml,adlighozian/go-ecommerce,,0,0,1,5,Register,2,0,0
318,seq\00318_seq.puml,,github,https://raw.githubusercontent.com/enneagone/alexandrie-front/b9072d73469e3b7265ee0e5f84b148127597019a/docs/sequence%20diagram/must%20have/authentification.puml,enneagone/alexandrie-front,,0,0,0,2,,0,0,0
319,seq\00319_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1993_Restaurant_Management_System_220.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
320,seq\00320_seq.puml,2025-01-01,github,https://raw.githubusercontent.com/CS-SI/Orekit/4dfec26f7a9bf1f1bfcbf476e9d997a92b346acb/src/design/small-maneuver-sequence-diagram.puml,CS-SI/Orekit,,0,0,1,8,,0,0,4
321,seq\00321_seq.puml,2024-09-27,github,https://raw.githubusercontent.com/usepat/SW-soniccontrol/3790bebc63213a53427eab2a831749c9e1b430a6/docs/diagrams/sequence_diagram.puml,usepat/SW-soniccontrol,,0,0,1,8,,0,0,0
322,seq\00322_seq.puml,,github,https://raw.githubusercontent.com/Estom/notes/dcab745cac9a72291f0ffa2e3363ccc48854953f/PlantUML/1%20%E6%97%B6%E5%BA%8F%E5%9B%BE.puml,Estom/notes,,0,0,2,4,Example Title,1,0,1
323,seq\00323_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1338_rdadmp_5.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,1,0,0
324,seq\00324_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0656_neurohub_25.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
325,seq\00325_seq.puml,2023-03-01,github,https://raw.githubusercontent.com/lilishop/lilishop/ffa0b0db300fc522bb8b0e139604b2ec2153750d/docs/uml/AfterSaleRefundGodos.puml,lilishop/lilishop,,0,0,3,4,,0,0,0
326,seq\00326_seq.puml,2020-08-04,github,https://raw.githubusercontent.com/aws/http-desync-guardian/7dd6f37171f0a8428d259f2631aee5e7b01a1d64/docs/diagrams/closing-fe-be-conns.puml,aws/http-desync-guardian,,0,0,0,5,,0,0,0
327,seq\00327_seq.puml,2024-06-07,github,https://raw.githubusercontent.com/ClintAlex/SCFSProject/3607221d3c57f0eed583c5c6c3092d498dbf73dc/UMLDiagrams/WeatherSquenceDiagram.puml,ClintAlex/SCFSProject,,0,0,1,10,,0,0,0
328,seq\00328_seq.puml,2018-07-17,github,https://raw.githubusercontent.com/CAADE/C3/4bbe48a335b936cf75808d0902b32f73b99ff958/docs/UseCases/Manage-Policies/Create-Policy.puml,CAADE/C3,,0,0,0,4,,0,0,0
329,seq\00329_seq.puml,2024-06-02,github,https://raw.githubusercontent.com/CAU-SE-ITS/SE_ITS_Back-End/74e3bac179f56666e739893b61d3cfe181fe21a1/UMLdiagram/diagrams_per_api/sequence_diagram/17.getDevIssues.puml,CAU-SE-ITS/SE_ITS_Back-End,,0,0,1,3,,0,0,0
330,seq\00330_seq.puml,2021-06-15,github,https://raw.githubusercontent.com/opensearch-project/reporting/d89c33a6637b3e5cb42c46e900dc08fab232dd8f/docs/notifications/NotificationPluginInteraction.puml,opensearch-project/reporting,,0,0,1,5,,0,0,0
331,seq\00331_seq.puml,2019-10-22,github,https://raw.githubusercontent.com/AlandSailingRobots/AerialImagesToWaterDepth/fa486a0e38f1f252fa533b76eaf3424cbf33847e/backend/ServerSequenceOptimized.puml,AlandSailingRobots/AerialImagesToWaterDepth,,0,0,1,7,,0,0,0
332,seq\00332_seq.puml,2022-07-07,github,https://raw.githubusercontent.com/VNG-Realisatie/nlx/1cf908a6ecc8a63232b103613ae24b78390736a7/technical-docs/sequence-diagrams/data-delegation-grant-access.puml,VNG-Realisatie/nlx,,0,0,2,11,,0,0,0
333,seq\00333_seq.puml,2019-04-01,github,https://raw.githubusercontent.com/telstra/open-kilda/9e8eec373776dc6bfaab4a1a2f97388c076506d9/docs/design/hub-and-spoke/reroute/flow-reroute-hs.puml,telstra/open-kilda,,0,0,1,11,Hub And Spoke - Flow Reroute,6,3,8
334,seq\00334_seq.puml,2024-08-12,github,https://raw.githubusercontent.com/Tencent/TAD_Sim/8ec1f12bcd67f387bb544835d46c8a2571a401d0/common/map_sdk/images/map_engine_load.puml,Tencent/TAD_Sim,,0,0,1,4,,0,0,0
335,seq\00335_seq.puml,2018-07-19,github,https://raw.githubusercontent.com/CAADE/C3/4bbe48a335b936cf75808d0902b32f73b99ff958/docs/UseCases/Manage-Service/Get-Service.puml,CAADE/C3,,0,0,0,4,,0,0,0
336,seq\00336_seq.puml,,github,https://raw.githubusercontent.com/antozerba/Text-Based-AdventureGame/371a029617b9f2873ced8b44f9229b558848a548/Documenti/Documento%20di%20design/Internal%20Sequence%20Diagrams/OvercomeChallenge.puml,antozerba/Text-Based-AdventureGame,,0,0,1,3,,3,0,0
337,seq\00337_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2231_cask_18.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
338,seq\00338_seq.puml,2018-08-17,github,https://raw.githubusercontent.com/zalopay-oss/hey-app/03918116c401db9ac30c0bca72bc33e7a04358cd/documents/uml/View-chat-list.puml,zalopay-oss/hey-app,,0,0,1,3,,0,0,0
339,seq\00339_seq.puml,2024-09-12,github,https://raw.githubusercontent.com/ligenchang/dns-demo/fdac6d88884136ce32cddd3427e1ff61bba28d7e/dns.puml,ligenchang/dns-demo,,0,0,1,4,,0,0,0
340,seq\00340_seq.puml,2022-01-20,github,https://raw.githubusercontent.com/SE-Projekt-LED-Detection/LED-Detection/678f9fe278e7dce3b94fb58036daaa4a074c791c/docs/source/uml/Boss_Sequence.puml,SE-Projekt-LED-Detection/LED-Detection,,0,0,1,5,,0,0,1
341,seq\00341_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0481_unibath_3.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
342,seq\00342_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmProvisioning.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,5,,0,0,0
343,seq\00343_seq.puml,2018-05-15,github,https://raw.githubusercontent.com/CAADE/ADC/a81ba7532e7092ab564bcb30f8ec36bab3b71d0b/docs/Solution/Service-Stack/UserInteraction.puml,CAADE/ADC,,0,0,1,2,,0,0,0
344,seq\00344_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1506_datahub_21.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,1,0,0
345,seq\00345_seq.puml,2024-02-27,github,https://raw.githubusercontent.com/hyperledger-cacti/cacti/096264f89e5e45568de71fd20484590796be2bbb/packages/cactus-plugin-ledger-connector-polkadot/docs/architecture/run-transaction-endpoint.puml,hyperledger-cacti/cacti,,0,0,1,4,Hyperledger Cactus\nSequence Diagram\nRun Transaction Endpoint,0,0,0
346,seq\00346_seq.puml,2018-07-02,github,https://raw.githubusercontent.com/CAADE/fleet/a62d2a82a2100583d84e41ea21efda9512fc4ac7/docs/UseCases/Manage-Applications/Increment-Service-Replicas.puml,CAADE/fleet,,0,0,0,3,,0,0,0
347,seq\00347_seq.puml,,github,https://raw.githubusercontent.com/SlimJesus25/SEM5_PI/5638247a25d51dad2a80d0a80b2a139d6193204d/docs/use_cases/Sprint%20B/UC1050/Nivel%201/vp1.puml,SlimJesus25/SEM5_PI,,0,0,3,2,,1,0,0
348,seq\00348_seq.puml,2024-11-21,github,https://raw.githubusercontent.com/HugBar/3DC_G17/a8b4dfc376fecaa365f41522c6f95c25a05c4460/docs/Sprint2/US%206.2.14/SD.puml,HugBar/3DC_G17,,0,0,1,4,,1,0,0
349,seq\00349_seq.puml,2024-05-17,github,https://raw.githubusercontent.com/madajaju/edgemere/f44013f984ea1b16e738873392526cbc3841ec93/docs/edgemere/aml/usecases/manageworkloads/DestroyWorkload.puml,madajaju/edgemere,,0,0,1,3,,0,0,0
350,seq\00350_seq.puml,,github,https://raw.githubusercontent.com/vanquang2002/server/6abeea7edf103062aa6d7ee1ece1e818507c3cf5/ClassDiagram/Get%20All%20Customers.puml,vanquang2002/server,,0,0,1,7,,0,0,0
351,seq\00351_seq.puml,2024-06-03,github,https://raw.githubusercontent.com/marcoferreira37/Jobs4U/e0a4bccc7328c2af165d912f7cc4aa612d95b405/docs/sprintC/1019/puml/1019-sequence-diagram.puml,marcoferreira37/Jobs4U,,0,0,1,7,,0,0,0
352,seq\00352_seq.puml,2018-08-01,github,https://raw.githubusercontent.com/CAADE/CAADE/3873453a14359879a146f1d5897554ae2e94bd96/docs/UseCases/Manage-Service/Create-Service.puml,CAADE/CAADE,,0,0,0,4,,0,0,0
353,seq\00353_seq.puml,2022-06-01,github,https://raw.githubusercontent.com/mercedes-benz/sechub/d7ab9ad8e74a7c764b3a8e1acf90c247782f322f/sechub-doc/src/docs/asciidoc/diagrams/diagram_false_positive_concept_server_integration.puml,mercedes-benz/sechub,,0,0,1,14,,0,0,0
354,seq\00354_seq.puml,2025-03-19,github,https://raw.githubusercontent.com/ruivieira03/Projeto-Estagio-Teste/be0cb1b1d41eb6f8bbdbaecc78ccfea64e185859/sem5pi/Documentation/SprintC/getMedicalConditionByName/Level3/getAllergyByName.puml,ruivieira03/Projeto-Estagio-Teste,,0,0,1,5,,2,0,0
355,seq\00355_seq.puml,2025-03-10,github,https://raw.githubusercontent.com/midza04/militant-github-issues-explorer/e30b4dac0855862bb7ca1f45dcf91a7b5df08a7e/design/data-flow.puml,midza04/militant-github-issues-explorer,,0,0,1,9,,1,0,0
356,seq\00356_seq.puml,,github,https://raw.githubusercontent.com/k2works/etude_for_rails/e728291c99ad4e34f144deedc44617bb796ac275/docs/dev/rental_video/customer%23statement.puml,k2works/etude_for_rails,,0,0,1,5,,0,0,0
357,seq\00357_seq.puml,2021-02-18,github,https://raw.githubusercontent.com/Huy-Ngo/acanban/d7878dd0cb8c2a5417d08d9f6f8e26d341a74fbc/paper/source/meth/uc-anal-design/uml/p-edit-no-id.puml,Huy-Ngo/acanban,,0,0,1,4,,0,0,0
358,seq\00358_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1457_badcamp_41.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
359,seq\00359_seq.puml,2024-11-21,github,https://raw.githubusercontent.com/JosipDomazetDev/ML_RequirementEmbeddingClusterer/788c1ca7a4f18799911109509641e716cef4fc6f/plantuml/arch.puml,JosipDomazetDev/ML_RequirementEmbeddingClusterer,,0,0,1,6,,0,0,0
360,seq\00360_seq.puml,2025-04-23,github,https://raw.githubusercontent.com/it-incubator/nestjs/7eb0c0aced8e2b13124d4847bc2fea6223f317c5/examples/nestjs/typeorm-postgresql-wallets-entity-repository/puml/Command-Handler.puml,it-incubator/nestjs,,0,0,1,7,,0,0,0
361,seq\00361_seq.puml,2022-12-19,github,https://raw.githubusercontent.com/CPNV-ES/UML1-BJV/5e39af84e6b2ad84b702e942d98196c89b295539/documentation/Sequence-publiphone.puml,CPNV-ES/UML1-BJV,,0,0,1,3,,0,0,0
362,seq\00362_seq.puml,2024-03-14,github,https://raw.githubusercontent.com/rkerkides/Teacher-Management-App/803ec47c8ee50e0005a1c8a22e3a52f0049e5171/Diagrams/Sequence%20Diagrams/UserStory4.puml,rkerkides/Teacher-Management-App,,0,0,1,4,,0,0,0
363,seq\00363_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0238_alfred_86.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
364,seq\00364_seq.puml,,github,https://raw.githubusercontent.com/ZavSan95/EduMatch/f5049605e4bad29ce2c1063919ada40aca130123/CASOS%20DE%20USO/ESTUDIANTE/CU-0008/DACT-0008.puml,ZavSan95/EduMatch,,0,0,1,5,,1,0,0
365,seq\00365_seq.puml,2024-10-06,github,https://raw.githubusercontent.com/DzakirinMD/template-be/993ab5d4c14f3fde0b98816ced9c0f95b119f079/documentation/user-service/sequence-diagram.puml,DzakirinMD/template-be,,0,0,2,2,,0,0,0
366,seq\00366_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0780_federalspending_47.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
367,seq\00367_seq.puml,,github,https://raw.githubusercontent.com/CalmKin/LearnInCodeOnlineEducation/8958f157617632fcb287fb70f2aecdba8367acc7/diagram/%E5%9C%A8%E7%BA%BF%E5%AD%A6%E4%B9%A0/%E6%89%AB%E7%A0%81%E6%94%AF%E4%BB%98.puml,CalmKin/LearnInCodeOnlineEducation,,0,0,1,8,,0,0,0
368,seq\00368_seq.puml,2021-07-19,github,https://raw.githubusercontent.com/noobaa/noobaa-core/90f5dc7fed401cad91321d46b7c74dfd9474df6a/docs/design/uml/QuotaPartialStatsSd.puml,noobaa/noobaa-core,,0,0,1,3,Get Partial Stats,0,0,0
369,seq\00369_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0480_unibath_2.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
370,seq\00370_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/jalytsim/farm_management/03018d08519c7ea75c2b80893f97d567275bea0c/app/routes/FichierPUMLB/secsurveillance.puml,jalytsim/farm_management,,0,0,2,7,,3,0,0
371,seq\00371_seq.puml,2023-10-12,github,https://raw.githubusercontent.com/zahichemaly/software-engineering/d9a5681fc8acea8fbceca29b1b550370209c28b2/felixhajj-222287/TP3/SequenceDemo.puml,zahichemaly/software-engineering,,0,0,1,3,,2,0,0
372,seq\00372_seq.puml,2025-04-22,github,https://raw.githubusercontent.com/mrapaul/cqap/32ffbed3a1c7af42ca043c595288d4cd4a48c102/wiki/open_cmo_review_to_completed.puml,mrapaul/cqap,,0,0,1,5,,3,0,0
373,seq\00373_seq.puml,2025-03-14,github,https://raw.githubusercontent.com/eclipse-score/score/1adb7f5917ab1b2c1d60082e65db308ba821d3ca/docs/process/process_areas/architecture_design/_assets/component_architecture_dynamic.puml,eclipse-score/score,,0,0,1,3,,2,0,0
374,seq\00374_seq.puml,2023-08-25,github,https://raw.githubusercontent.com/UCSD-E4E/fishsense-lite/460d3580f96fe637cbda5db4987c2747a594ecc5/docs/calibrate_lens_laser_sequence_diagram.puml,UCSD-E4E/fishsense-lite,,0,0,1,4,,0,0,0
375,seq\00375_seq.puml,2024-09-15,github,https://raw.githubusercontent.com/alana-or/github-users/c33478151d373880f0ce2d001cd865ad3366337e/docs/Home/Search.puml,alana-or/github-users,,0,0,1,4,,2,0,0
376,seq\00376_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2277_cask_64.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
377,seq\00377_seq.puml,2021-05-19,github,https://raw.githubusercontent.com/heymonheymon3000/technical-assessment/a040bec578d14912a127f93364bb935c5c61c88d/docs/uml/sequence-diagram.puml,heymonheymon3000/technical-assessment,,0,0,1,3,,0,0,0
378,seq\00378_seq.puml,2021-10-11,github,https://raw.githubusercontent.com/AlexandreGerault/snowtricks/200b05e30831891b8cefd46c1832d3df5cf757b1/doc/diagramms/sequences/ListSnowboardTricks.puml,AlexandreGerault/snowtricks,,0,0,1,4,,0,0,0
379,seq\00379_seq.puml,2021-03-23,github,https://raw.githubusercontent.com/gchq/stroom/1ff655b049c5ccb36795f2157910decfe33c2398/stroom-proxy/stroom-proxy-app/doc/repo-scanner-sequence.puml,gchq/stroom,,0,0,1,5,Scan Proxy Repo,0,0,0
380,seq\00380_seq.puml,2025-03-25,github,https://raw.githubusercontent.com/ZalaHarshpalsinh/VisualDS/7de2048a5b6464de5e656e82049556de3227408b/uml_diagrams/add_more_ds_algo_sequence.puml,ZalaHarshpalsinh/VisualDS,,0,0,1,2,,0,0,0
381,seq\00381_seq.puml,2025-01-02,github,https://raw.githubusercontent.com/Lapr5G21/sem5pi-24-25-3ddg21/b8af46a71ba8f28e13820cd0144db31a5fe49401/docs/sprintC/UpdateMedicalRecord/views/level1/process-view.puml,Lapr5G21/sem5pi-24-25-3ddg21,,0,0,1,2,,0,0,0
382,seq\00382_seq.puml,2022-06-26,github,https://raw.githubusercontent.com/sipb/project-database/10558672f33b977e0144589c2960da8d1c3457fc/documentation/addproject.puml,sipb/project-database,,0,0,2,7,,2,0,0
383,seq\00383_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0348_nsf_58.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
384,seq\00384_seq.puml,,github,https://raw.githubusercontent.com/liyungui/liyungui.github.io/a65b2b2d7c391ce4ded20188d8d82902147d40b9/source/_posts/%E7%9B%B4%E6%92%AD/ijkplayer/ijkplayer%E7%B3%BB%E5%88%97%E4%BA%8C-%E5%88%9D%E5%A7%8B%E5%8C%96%E6%B5%81%E7%A8%8B/%E5%88%9D%E5%A7%8B%E5%8C%96%E5%BA%8F%E5%88%97%E5%9B%BE.puml,liyungui/liyungui.github.io,,0,0,1,10,,0,0,0
385,seq\00385_seq.puml,,github,https://raw.githubusercontent.com/Valthefirst/league_alerts-ChamplainECP/09a11b4b9ccb3ad008aa54d59e55f56e69fd4fba/Diagrams/SSD/Reader%20SSDs/Read-2.0%20SSD.puml,Valthefirst/league_alerts-ChamplainECP,,0,0,1,2,,1,0,0
386,seq\00386_seq.puml,,github,https://raw.githubusercontent.com/xauvlove/uml/f538f3535b2d2a39968b04854c01e1e99b425b44/out/production/uml/main/resource/%E6%9C%89%E8%B5%9E/%E9%9B%B6%E5%94%AE/%E6%80%BB%E7%BB%93/%E5%A2%9E%E9%87%8F%E9%80%BB%E8%BE%91/UMP%E6%B4%BB%E5%8A%A8%E6%94%B9%E5%8F%98.puml,xauvlove/uml,,0,0,1,4,,0,0,0
387,seq\00387_seq.puml,,github,https://raw.githubusercontent.com/mascenso/isep-sem4-lapr4/2f270fe475cdc0c620b353536b44d867d6990b9c/docs/SPRINT%20C/US2004%20-%20take%20a%20exam/sd-2004.puml,mascenso/isep-sem4-lapr4,,0,0,1,7,,1,0,0
388,seq\00388_seq.puml,2023-02-21,github,https://raw.githubusercontent.com/couchbaselabs/docs-devex/0ff70b8fed4bb1429ba3745fc914307f94bf5908/modules/javascript-udfs/partials/diagrams/inline-call-sequence.puml,couchbaselabs/docs-devex,,0,0,1,4,,0,0,1
389,seq\00389_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1335_rdadmp_2.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
390,seq\00390_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1421_badcamp_5.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
391,seq\00391_seq.puml,,github,https://raw.githubusercontent.com/Waarrez/P6/4db7eae08e4281003007854b23f8edcc531f22b0/documentation/diagrammes_s%C3%A9quences/delete_trick.puml,Waarrez/P6,,0,0,1,6,,4,0,0
392,seq\00392_seq.puml,2022-05-29,github,https://raw.githubusercontent.com/fraylopez/hex-arch-course/d15de3384b976a8a69951fc1e62a8c1dbf146af4/docs/docs/src/sequence-active-record.puml,fraylopez/hex-arch-course,,0,0,2,5,ActiveRecordUpdate,0,0,0
393,seq\00393_seq.puml,2023-11-26,github,https://raw.githubusercontent.com/ruben1132/PI5_23-24/6ac272d54e75d3a41b4bd6bbd091693d63c7d74e/docs/SprintB/nivel2/N2_US220.puml,ruben1132/PI5_23-24,,0,0,1,3,,1,0,0
